Common_Name,Scientific_Name,Taxonomic_Order,Count,State/Province,Location,Latitude,Longitude,Date,Time,Duration_Min,Al_Obs_Reported,Distance_Traveled_km,Number_of_Observers,Observation_Details,Checklist_Comments,year,month,Mes,day_name
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-18,06:57 AM,84.0,1,0.72,1,Faltante,Faltante,2018,11,Nov,Sunday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-18,02:53 PM,60.0,1,0.34,1,Faltante,Faltante,2018,11,Nov,Sunday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-19,08:32 AM,25.0,1,0.36,1,Faltante,Faltante,2018,11,Nov,Monday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-19,03:54 PM,36.0,1,0.26,1,Faltante,Faltante,2018,11,Nov,Monday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-20,07:53 AM,114.0,1,0.71,1,Faltante,Faltante,2018,11,Nov,Tuesday
Black Vulture,Coragyps atratus,7334,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-21,07:58 AM,154.0,1,1.05,1,Faltante,Faltante,2018,11,Nov,Wednesday
Black Vulture,Coragyps atratus,7334,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-22,08:48 AM,111.0,1,0.81,1,Faltante,Faltante,2018,11,Nov,Thursday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-22,03:22 PM,122.0,1,0.42,1,Faltante,Faltante,2018,11,Nov,Thursday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-23,03:38 PM,52.0,1,0.59,1,Faltante,Faltante,2018,11,Nov,Friday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-25,08:52 AM,84.0,1,0.57,1,Faltante,Faltante,2018,11,Nov,Sunday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-26,08:27 AM,168.0,1,0.67,1,Faltante,Faltante,2018,11,Nov,Monday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-27,08:31 AM,130.0,1,0.75,1,Faltante,Faltante,2018,11,Nov,Tuesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-27,12:52 PM,60.0,1,0.24,1,Faltante,Faltante,2018,11,Nov,Tuesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-29,10:19 AM,93.0,1,0.63,1,Faltante,Faltante,2018,11,Nov,Thursday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-02,01:34 PM,29.0,1,0.96,1,Faltante,Faltante,2018,12,Dec,Sunday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-09,09:27 AM,71.0,1,0.48,1,Faltante,Faltante,2018,12,Dec,Sunday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-10,10:21 AM,45.0,1,0.35,1,Faltante,Faltante,2018,12,Dec,Monday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-11,09:37 AM,64.0,1,0.28,1,Faltante,Faltante,2018,12,Dec,Tuesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-12,12:43 PM,81.0,1,0.28,1,Faltante,Faltante,2018,12,Dec,Wednesday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-13,11:09 AM,22.0,1,0.26,1,Faltante,Faltante,2018,12,Dec,Thursday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-14,12:49 PM,84.0,1,0.25,1,Faltante,Faltante,2018,12,Dec,Friday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-15,09:37 AM,47.0,1,0.29,1,Faltante,Faltante,2018,12,Dec,Saturday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-16,09:49 AM,36.0,1,0.53,1,Faltante,Faltante,2018,12,Dec,Sunday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-27,04:45 PM,27.0,1,0.24,1,Faltante,Faltante,2018,12,Dec,Thursday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-31,09:36 AM,57.0,1,0.24,1,Faltante,Faltante,2018,12,Dec,Monday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-02,09:49 AM,89.0,1,0.4,1,Faltante,Faltante,2019,1,Jan,Wednesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-03,11:21 AM,41.0,1,0.18,1,Faltante,Faltante,2019,1,Jan,Thursday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-04,10:08 AM,19.0,1,0.29,1,Faltante,Faltante,2019,1,Jan,Friday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-05,09:49 AM,87.0,1,0.51,1,Faltante,Faltante,2019,1,Jan,Saturday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-06,01:34 PM,22.0,1,0.08,1,Faltante,Faltante,2019,1,Jan,Sunday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-08,03:45 PM,24.0,1,0.08,1,Faltante,Faltante,2019,1,Jan,Tuesday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-09,10:48 AM,58.0,1,0.66,1,Faltante,Faltante,2019,1,Jan,Wednesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-11,03:26 PM,7.0,1,0.66,1,Faltante,Faltante,2019,1,Jan,Friday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-13,10:30 AM,86.0,1,0.36,1,Faltante,Faltante,2019,1,Jan,Sunday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-14,11:22 AM,44.0,1,0.46,1,Faltante,Faltante,2019,1,Jan,Monday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-15,03:28 PM,21.0,1,0.21,1,Faltante,Faltante,2019,1,Jan,Tuesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-16,10:09 AM,96.0,1,0.42,1,Faltante,Faltante,2019,1,Jan,Wednesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-19,03:59 PM,49.0,1,0.36,1,Faltante,Faltante,2019,1,Jan,Saturday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-20,09:27 AM,46.0,1,0.63,1,Faltante,Faltante,2019,1,Jan,Sunday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-21,03:35 PM,69.0,1,0.69,1,Faltante,Faltante,2019,1,Jan,Monday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-24,09:30 AM,31.0,1,0.26,1,Faltante,Faltante,2019,1,Jan,Thursday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-27,09:24 AM,50.0,1,0.3,1,Faltante,Faltante,2019,1,Jan,Sunday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-31,10:52 AM,52.0,1,0.66,2,Faltante,Faltante,2019,1,Jan,Thursday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-01,08:35 AM,59.0,1,0.71,1,Faltante,Faltante,2019,2,Feb,Friday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-02,03:10 PM,50.0,1,0.18,1,Faltante,Faltante,2019,2,Feb,Saturday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-19,02:31 PM,17.0,1,0.18,1,Faltante,Faltante,2019,2,Feb,Tuesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-21,02:20 PM,35.0,1,0.21,2,Faltante,Faltante,2019,2,Feb,Thursday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-24,10:29 AM,39.0,1,0.38,1,Faltante,Faltante,2019,2,Feb,Sunday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-25,05:53 PM,33.0,1,0.43,1,Faltante,Faltante,2019,2,Feb,Monday
Black Vulture,Coragyps atratus,7334,20,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-26,10:25 AM,46.0,1,0.84,1,Faltante,Faltante,2019,2,Feb,Tuesday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-27,08:32 AM,55.0,1,0.42,1,Faltante,Faltante,2019,2,Feb,Wednesday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-02-28,09:13 AM,45.0,1,0.73,1,Faltante,Faltante,2019,2,Feb,Thursday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-01,05:41 PM,24.0,1,0.31,1,Faltante,Faltante,2019,3,Mar,Friday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-03,03:29 PM,30.0,1,0.33,1,Faltante,Faltante,2019,3,Mar,Sunday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-04,04:54 PM,13.0,1,0.4,1,Faltante,Faltante,2019,3,Mar,Monday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-05,01:57 PM,26.0,1,0.12,1,Faltante,Faltante,2019,3,Mar,Tuesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-07,11:51 AM,53.0,1,0.73,1,Faltante,Faltante,2019,3,Mar,Thursday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-08,04:05 PM,47.0,1,0.69,1,Faltante,Faltante,2019,3,Mar,Friday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-09,11:30 AM,30.0,1,0.41,1,Faltante,Faltante,2019,3,Mar,Saturday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-11,01:51 PM,21.0,1,0.6,1,Faltante,Faltante,2019,3,Mar,Monday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-12,11:13 AM,25.0,1,0.56,1,Faltante,Faltante,2019,3,Mar,Tuesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-13,05:27 PM,33.0,1,0.17,1,Faltante,Faltante,2019,3,Mar,Wednesday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-15,12:27 PM,38.0,1,0.27,1,Faltante,Faltante,2019,3,Mar,Friday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-16,09:27 AM,13.0,1,0.25,1,Faltante,Faltante,2019,3,Mar,Saturday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-18,09:15 AM,17.0,1,0.4,1,Faltante,Faltante,2019,3,Mar,Monday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-19,09:05 AM,53.0,1,1.02,1,Faltante,Faltante,2019,3,Mar,Tuesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-20,12:46 PM,58.0,1,0.44,1,Faltante,Faltante,2019,3,Mar,Wednesday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-23,09:10 AM,43.0,1,0.4,1,Faltante,Faltante,2019,3,Mar,Saturday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-24,09:18 AM,62.0,1,1.11,1,Faltante,Faltante,2019,3,Mar,Sunday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-25,09:25 AM,45.0,1,0.83,1,Faltante,Faltante,2019,3,Mar,Monday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-29,03:12 PM,44.0,1,0.68,1,Faltante,Faltante,2019,3,Mar,Friday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-31,09:26 AM,12.0,1,0.39,1,Faltante,Faltante,2019,3,Mar,Sunday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-01,10:38 AM,25.0,1,0.51,1,Faltante,Faltante,2019,4,Apr,Monday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-02,09:25 AM,59.0,1,0.47,1,Faltante,Faltante,2019,4,Apr,Tuesday
Black Vulture,Coragyps atratus,7334,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-03,08:49 AM,29.0,1,0.32,1,Faltante,Faltante,2019,4,Apr,Wednesday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-04,11:09 AM,46.0,1,0.58,1,Faltante,Faltante,2019,4,Apr,Thursday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-06,10:57 AM,40.0,1,0.45,1,Faltante,Faltante,2019,4,Apr,Saturday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-07,04:19 PM,17.0,1,0.98,1,Faltante,Faltante,2019,4,Apr,Sunday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-08,10:13 AM,9.0,1,0.45,1,Faltante,Faltante,2019,4,Apr,Monday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-09,04:52 PM,24.0,1,0.66,1,Faltante,Faltante,2019,4,Apr,Tuesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-10,01:18 PM,22.0,1,0.4,1,Faltante,Faltante,2019,4,Apr,Wednesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-13,04:31 PM,31.0,1,0.24,1,Faltante,Faltante,2019,4,Apr,Saturday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-14,09:51 AM,49.0,1,0.93,1,Faltante,Faltante,2019,4,Apr,Sunday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-18,11:19 AM,76.0,1,0.64,1,Faltante,Faltante,2019,4,Apr,Thursday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-19,09:30 AM,71.0,1,0.63,1,Faltante,Faltante,2019,4,Apr,Friday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-21,09:47 AM,37.0,1,0.58,1,Faltante,Faltante,2019,4,Apr,Sunday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-27,09:36 AM,77.0,1,0.84,1,Faltante,Faltante,2019,4,Apr,Saturday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-04-28,10:01 AM,82.0,1,0.55,1,Faltante,Faltante,2019,4,Apr,Sunday
Black Vulture,Coragyps atratus,7334,11,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-06,08:51 AM,49.0,1,0.69,1,Faltante,Faltante,2019,5,May,Monday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-19,09:30 AM,33.0,0,0.38,1,Faltante,Faltante,2019,5,May,Sunday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-21,09:08 AM,45.0,0,1.11,1,Faltante,Faltante,2019,5,May,Tuesday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-27,01:10 PM,43.0,0,0.54,1,Faltante,Faltante,2019,5,May,Monday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-29,09:06 AM,23.0,0,0.26,1,Faltante,Faltante,2019,5,May,Wednesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-05-31,04:12 PM,19.0,0,0.26,1,Faltante,Faltante,2019,5,May,Friday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-10,09:17 AM,77.0,0,0.82,1,Faltante,Faltante,2019,6,Jun,Monday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-12,09:32 AM,37.0,0,0.62,1,Faltante,Faltante,2019,6,Jun,Wednesday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-13,09:17 AM,84.0,0,0.46,1,Faltante,Faltante,2019,6,Jun,Thursday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-14,08:38 AM,109.0,0,0.87,1,Faltante,Faltante,2019,6,Jun,Friday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-16,09:03 AM,50.0,0,0.45,1,Faltante,Faltante,2019,6,Jun,Sunday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-19,10:09 AM,47.0,0,0.36,1,Faltante,Faltante,2019,6,Jun,Wednesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-20,09:43 AM,118.0,0,0.72,1,Faltante,Faltante,2019,6,Jun,Thursday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-03,09:27 AM,35.0,1,0.47,1,Faltante,Faltante,2019,7,Jul,Wednesday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-11,09:17 AM,74.0,0,0.62,1,Faltante,Faltante,2019,7,Jul,Thursday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-13,10:33 AM,35.0,0,0.23,1,Faltante,Faltante,2019,7,Jul,Saturday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-24,09:05 AM,35.0,0,0.26,1,Faltante,Faltante,2019,7,Jul,Wednesday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-08-01,09:40 AM,41.0,0,0.73,1,Faltante,Faltante,2019,8,Aug,Thursday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-12-11,01:19 PM,75.0,1,0.47,1,Faltante,Faltante,2019,12,Dec,Wednesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-01-19,11:16 AM,56.0,1,0.47,1,Faltante,Faltante,2020,1,Jan,Sunday
Black Vulture,Coragyps atratus,7334,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-02-14,09:41 AM,27.0,1,0.32,1,Faltante,Faltante,2020,2,Feb,Friday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-02-25,05:09 PM,25.0,1,0.5,1,Faltante,Faltante,2020,2,Feb,Tuesday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-04-01,08:09 AM,19.0,1,0.5,1,Faltante,Faltante,2020,4,Apr,Wednesday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-04-06,08:27 AM,15.0,1,0.5,1,Faltante,Faltante,2020,4,Apr,Monday
Black Vulture,Coragyps atratus,7334,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-05,09:01 AM,14.0,1,0.5,1,Faltante,Faltante,2020,5,May,Tuesday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-08,08:00 AM,30.0,1,0.5,1,Faltante,Faltante,2020,5,May,Friday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,08:26 AM,13.0,1,0.23,2,Faltante,Faltante,2020,5,May,Saturday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,10:11 AM,14.0,1,0.23,2,Faltante,Faltante,2020,5,May,Saturday
Black Vulture,Coragyps atratus,7334,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,10:35 AM,11.0,1,0.23,2,Faltante,Faltante,2020,5,May,Saturday
Black Vulture,Coragyps atratus,7334,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,02:31 PM,15.0,1,0.23,1,Faltante,Faltante,2020,5,May,Saturday
Black Vulture,Coragyps atratus,7334,9,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-07,05:15 PM,19.0,1,0.23,2,Faltante,Faltante,2020,6,Jun,Sunday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-25,10:29 AM,15.0,1,0.23,1,Faltante,Faltante,2020,6,Jun,Thursday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-26,10:56 AM,18.0,1,0.23,1,Faltante,Faltante,2020,6,Jun,Friday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-04,03:05 PM,17.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Saturday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-05,05:49 PM,12.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Sunday
Black Vulture,Coragyps atratus,7334,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-07-06,01:13 PM,15.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Monday
Black Vulture,Coragyps atratus,7334,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-08-08,10:19 AM,16.0,1,0.23,1,Faltante,Faltante,2020,8,Aug,Saturday
